,index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그
252,6053,밑반찬,일상,달걀/유제품,부침,돌돌계란말이(케찹뿌리기),https://www.10000recipe.com/recipe/6910484,"2,072",초록이의맛있는이야기                                ,2,15분 이내,아무나,"['계란', '소금', '식용유', '당근', '케찹']","냉장고에 남아도는 계란!
어떻게 처리할 방법이 없을까요?
간단하게 훅훅말아 맛좋은 계란말이!
같이 한번 만들어 봐요!","['볼에 계란5개를 깨서\n열심히 풀어주세요!소금 한꼬집! 넣어주시는 센스!', '당근을 잘게 다져서 \n계란물에 넣어주세요!생략가능하답니다!', '팬에 기름을 두르고\n계란물을 3~4번 나눠서 \n부어주기 - 접어서 말아주기를\n반복해주세요!사각팬이 좋답니다!', '계란말이가 완성되었으면\n접시에 옮겨서 썰어주세요!\n케찹도 쓱쓱 뿌려주세요!계란은 식은 후 썰어야\n단백질이 응고되서 썰기쉬워요!']","['계란말이', '계란말이레시피', '달걀말이만들기', '달걀말이레시피', '간단한자취요리', '달걀요리', '달걀', '자취요리', '간단한점심', '달걀효능']"
253,6054,밑반찬,일상,달걀/유제품,부침,계란말이 - 김치치즈계란말이,https://www.10000recipe.com/recipe/6855413,"21,744",시크제이맘                                ,2,15분 이내,아무나,"['달걀', '신김치', '김', '소금', '맛술', '식용유', '체다치즈']",국민반찬 계란말이,"['계란4개를 그릇에 담고 소금살짝,맛술2를 넣고 잘 풀어 줍니다', '김치는 송송 썰어 김 위에 올려줍니다', '돌돌 말아 줍니다.', '팬에 풀어 놓은 계란물을 반만 부어줍니다.\n그리고 돌돌 말아 놓은 김치를 올려주세요', '끝부분부터 돌돌 말아줍니다.\n남겨 놓았던 계란물을 모두 부어 계란말이를 만들어 줍니다.', '먹기 좋은 크기로 썰어 접시에 담아줍니다.\n요 상태에서 그냥 드셔도 맛있어요.', '썰어 놓은 계란말이 위에 체다치즈2장을 올려 줍니다.\n전자렌지에서 1분정도 돌려 줍니다.\n집집마다 전자렌지가 틀리니깐 중간 중간 확인해주세요.\n치즈만 녹여주심 됩니다.전자레인지', '계란말이 위에 케찹을 뿌려 주세요.(취향껏)\n김치치즈계란말이완성\n반찬은 물론 안주로도 좋아요 ^^']","['계란말이', '김치달걀말이', '달걀말이', '김치치즈계란말이']"
254,6055,밑반찬,일상,달걀/유제품,부침,파프리카 계란말이 잘 만드는법,https://www.10000recipe.com/recipe/5173607,"38,746",돌하우스                                ,,,,"['계란(중)', '미니파프리카', '소금', '식용류']",간단해 보이지만 요령이 필요한 계란말이 만드는법,"['계란과 미니파프리카를 준비합니다.. 사용하는 양은 기호에 따라 가감하셔두 좋아요...^^', '색감이 예쁜 파프리카2개정도를 믹서기에 갈아준후...', '풀어논 계란과 함께 섞어주고...', '나머지 파프리카는 잘게 썰어서 사용합니다...', '풀어논 계란물에 다진 파프리카와 소금2꼬집정도를 넣고 잘 섞어준후...', '식용류를 두른 팬에 펴줍니다...', '약불에서 계란을 익혀주면서... 계란의 가장자리가 익을때쯤.. 사진속의 화살표방향의 끝에서부터 살짝 접습니다...', '그런다음,... 한번 더 굴려준후... 살포시 기달렸다가ㅋ.. 한번 더 굴려주고.. \n다시 살포시 기달렸다~ 굴려주고를 반복하면서...', '끝까지 말아줍니다...']",
255,6056,밑반찬,일상,달걀/유제품,부침,인기반찬 도톰한 계란말이,https://www.10000recipe.com/recipe/6895521,"15,641",열려라쿡                                ,3,10분 이내,초급,"['계란', '당근', '양파', '부추', '홍고추', '당귀', '소금']",집에 남은 자투리 채소들로 먹음직스러운 계란말이를 만들어보세요.,"['당근, 양파, 부추, 당귀, 홍고추를 잘게 다져주세요.\n그외 집에 있는 다양한 야채들을 활용해보세요.단 너무 많은 야채가 들어가면 계란말기가 어려우므로 계란양 대비 적당히만 이용해주세요.', '계란 4개를 잘 풀어주세요.', '계란을 푼물에 다진 재료들을 넣고 소금 한꼬집을 넣고 섞어주세요.', '기름을 두른 후라이팬에 부은 후 약한불로 손잡이쪽 부분부터 익혀주세요.', '입구쪽 계란이 익으면 조심해서 접어주세요.', '그 이후 팬을 조금씩 이동시키며 계란이 익으면 조심히 접어주세요.', '마지막까지 잘 접었다면 풀리지않게 눌러 준 후 노릇해진 상태에서 꺼내주세요.', '먹기 좋은 크기로 썰면 계란말이가 최종 완성이되요.']","['계란말이', '채소활용']"
256,6057,밑반찬,일상,달걀/유제품,부침,일본 계란간장 넣어서 계란말이 만드는 법,https://www.10000recipe.com/recipe/6907417,"5,295",김미푸드                                ,3,20분 이내,초급,"['계란', '랍스터 게살', '일본 계란 간장', '파슬리', '레몬즙', '후춧가루']","안녕하세요 김미푸드 김미입니다.
오늘은 일본 계란 간장을 넣고 랍스터 게살을 넣어서
특별하고 맛있는 계란말이 만드는 법을 소개할게요.
계란말이만 있어도 밥 한그릇을 뚝딱 할 수 있어요.
안주로 먹어도 정말 맛있는 별미랍니다.","['계란말이는 언제 먹어도 맛있고, \n반찬으로도 안주로도 최고의 메뉴에요.\n거기에 일본 계란 간장을 넣고,\n게살을 넣으면 일본식 음식점에서 먹는 계란말이 보다 맛있고, 감칠맛이 있어요.', '전 포프리계란을 정기적으로 배달해서 먹고 있어요.\n무항생 계란이라 안심이 되고,\n우유처럼 가져다주니깐 너무 편해요.', '꼭 랍스터 게살이 아니어도 크레미로 하셔도 돼요.', '더 킹 랍스터는 진짜 게살 맛이 나요.\n가격은 안착하지만, 다른 크레미보다 감칠맛있고, 부드러워서 저는 자주 먹어요.\n두 개만 먹어도 요기가 되더라고요.', '계란말이에 게살을 넣으실 때는 장갑을 끼고, 양손으로 비비듯이 비벼주면\n가닥 가닥 분리가 돼요.', '진짜 게살 갔죠?\n마요네즈 넣고 레몬즙 넣고,\n비벼서 김이랑 먹어도 정말 맛있어요.', '계란 5개에 일본 계란 간장을 2수저 넣어주세요.\n소금을 안 넣으셔도 간이 딱 맞아요.', '일본 계란 간장은\n타마고 계란 간장인데요.\n간장맛이 가쓰오브시맛도 나고\n메밀국수에 들어가는 쯔유맛도 나서\n정말 감칠맛이 나요.\n달달한 게 다른 조미료를 넣지 않아도 돼서 여러 요리에 응용하고 있어요.', '계란에 후춧가루랑 파슬리 1수저도 같이 넣어주세요.', '여기에 레몬즙 1수저를 넣어주세요.\n게살을 넣어서 잘 말리지 않을 수 있는\n계란말이를 응고시켜주는 효과도 있고,\n게살 특유의 냄새를 잡아줘요.\n계란을 빠르게 풀어주세요(동영상)', '프라이팬에 오일(식용유)을 듬뿍 뿌리고\n뜨겁게 달궈주세요.', '달군 프라이팬에 계란물을 부어주세요.', '이제 잽싸게 말아줘야 돼요.\n계란이 어느 정도 응고되면\n불을 중약 불로 줄여주세요.', '계란 윗부분을 살짝 접어주시고,\n위로 살짝 밀어주세요.', '중간쯤에 게살을 가지런히 놔주세요.\n촘촘하게 놔주세요.', '한 번 더 말아주시고,\n불은 아주 약한 불로 줄여주세요.', '다시 계란을 위로 올리고\n오일을 듬뿍 더 뿌려주세요.\n빈자리에 계란물을 더 부어주세요.', '뒤집는 게 자신 없으시면 프라이팬을\n살짝 불에서 내려놓으시고\n양손으로 접어주세요.\n그럼 성공하실 수 있어요.', '두껍고 부드러운 계란말이에요.\n한 개만 먹어도 입안 가득하게 먹을 수 있어서 전 계란말이는 두꺼운 걸 좋아해요.', '계란말이를 자르실때는 뜨거울 때 바로 자르지 마시고, 조금 식힌 뒤에 잘라주시면 예쁘게 자를 수 있어요.']","['계란말이', '계란말이만드는법', '일본식계란말이', '게살계란말이', '계란', '반찬', '아이반찬', '안주', '김미푸드']"
257,6058,밑반찬,일상,달걀/유제품,부침,너무 너무 이쁜 요리 데코 방법 공개! 파프리카 프라이,https://www.10000recipe.com/recipe/6868757,"14,717",만개의레시피                                ,2,10분 이내,아무나,"['파프리카', '달걀', '소금', '후추', '파마산 치즈가루']","파프리카 안에 귀여운 노른자가 송송!
소금, 후추 톡톡~ 치즈까지 주우욱♥

세상의 모든 레시피 만개의레시피","['파프리카는 링으로 썰어 준비한다.파프리카 1개', '팬에 기름을 두르고 파프리카를 올린다.', '파프리카 안에 달걀을 깨어 넣는다.달걀 4개', '소금, 후추, 파마산 치즈가루를 넣어 반숙으로 익혀 완성한다.소금 약간, 후추 약간, 파마산 치즈가루 약간']",
258,6059,밑반찬,일상,달걀/유제품,부침,식탁 위 소소한 즐거움♥ 계란부침 레시피,https://www.10000recipe.com/recipe/6830441,"5,258",하나미                                ,2,15분 이내,중급,"['계란', '김치', '브로콜리', '표고버섯', '다진파', '햄']",어느날엔가 늦게 일어난 대장들에게 계란말이를 해주려고 했는데 ﻿급하게 말다가 터지고 난리가 나버려 다 펼쳐버렸거든요~ 그랬더니 두툼한 부침개가 됐더라구요~ 짧은 시간에 생각한게 계란 말때마다 긴장하지 말고 이제부턴 그냥 부쳐 버리자!! ﻿그 이후로는 아주 쭈~욱 부치고 있어요~ ﻿정말 간단하고 들어갈 수 있는 재료가 완전 무제한이라 ﻿편식하는 민수대장처럼 반찬을 숨겨야 한다면 이만한 반찬이 없더라구요~ 안먹는 김치까지 넣었는데 너무 잘 먹더라구요~ 암튼 계란의 도움을 받아 민수대장이 먹지 않는 야채들을 잘 먹이고 있어요~^^,"['\ufeff브로콜리, 햄, 표고버섯, 다진파! 들어갈 수 있는 재료가 워낙 무제한이라 \ufeff냉장고에 있는 재료 내에서 넣고 싶은거 넣으시면 되요~^^', '\ufeff그 다음은 김치요!!', '\ufeff야채와 햄은 다져주세요~', '계란말이에 들어간다~생각하시면 되요~^^', '\ufeff김치는 물에 씻어서 잘게 썰어주세요~', '\ufeff계란을 잘 풀어주세요~', '\ufeff계란에 다진 야채와 햄을 넣고 잘 섞어 주세요~', '햄이 들어가기 때문에 다른 간은 안 하셔도 되요~', '잘 섞였죠?', '달군 팬에 기름을 두르고 야채들과 \ufeff잘 섞어진 계란을 그냥 부어 주시면 끝이에요~^^', '\ufeff들어간 재료들을 테두리 끝부분까지 골고루 펼쳐주세요~', '\ufeff부침개 뒤집듯 뒤집어 주세요~!!', '\ufeff완성!!~']",
259,6060,밑반찬,일상,달걀/유제품,부침,당면계란말이 만들기,https://www.10000recipe.com/recipe/6309293,"28,973",예예                                ,,,,"['마른당면                                                                                    45g', '달걀', '청양고추', '홍고추', '양파', '소금']",당면의 쫄깃함과 탱탱함이 그대로 느껴지는 당면계란말이~!,"['당면은 미리 물에 불려 부드럽게 해 주셔야 해요~', '달걀은 곱게 잘 풀어서 준비해 주세요~ 더욱 곱게 만들려면 풀어서 체에 한번 내려주면 좋습니다~^^', '양파와 고추는 잘게 다져 준비해 줍니다~~', '당면은 끓는물에 삶아내어 찬물에 헹군 후 잘게 썰어줍니다~~', '풀어둔 달걀에 다진 채소를 모두 넣고, 잘게 썬 당면도 풀어둔 달걀에 다 넣어주세요~ 이때 소금을 넣어 간도 맞춰줍니다~', '팬을 약불에서 달군후 계란물을 절반만 넣고 펴서 익혀준 후 가장자리부터 돌돌 말아가며 익혀주세요~', '남은 계란물도 마저 부어 넣고 게속 돌돌 말아가며 익혀줍니다~ 통통하게 당면계란말이가 다 말아졌어요~^^']",
260,6061,밑반찬,일상,달걀/유제품,부침,아이가 좋아하는 치즈계란말이~~,https://www.10000recipe.com/recipe/6945397,"3,338",불면증오로라                                ,2,15분 이내,초급,"['계란', '치즈', '다진파', '소금']","계란도 좋아하고 치즈도 좋아하는
딸아이를 위해 만든 치즈계란말이~~
엄지척 올리며 잘 먹으니 엄마는 행복하답니다~ㅎㅎ","['치즈계란말이 만드는법\n그냥 계란말이 만드는법과 \n똑같다고 보시면 됩니다\n거기에 치즈만 추가에요ㅎㅎ', '계란 10개를 볼에 담고\n다진파와 소금넣고 쉐킷쉐킷 \n풀어주면 75%완성입니다^^', '달군팬에 기름 두르고\n계란물 조금 넣어서 밑장을 깔아줍니다', '준비해놓은 \n체다치즈+모짜렐라 치즈도\n샤랄랄라 올려주세요', '돌돌 말고~\n계란물 붓고~~~\n돌돌돌 말고~', '치즈계란말이 완성입니다\n치즈와 계란만 있으면\n뚝딱 간단하게 만들수 있답니다', '뜨끈할때 먹어야 \n치즈가 쭈~~~~욱\n맥주도 땡기고 밥도 땡기는\n치즈계란말이~\n오늘 저녁 반찬으로 어떠신지요~~??']","['계란말이', '치즈계란말이', '밑반찬']"
261,6062,밑반찬,일상,달걀/유제품,부침,"계란말이, 청양고추와 소고기 넣은 계란말이,술안주",https://www.10000recipe.com/recipe/6858103,"4,524",김쭈                                ,2,15분 이내,초급,"['달걀', '간 소고기', '대파', '청양고추', '맛소금', '후추']",청양고추를 넣어 매콤한 계란말이 입니다. 술안주로 좋습니다.,"['간 소고기에 맛소금 한꼬집을 넣어 익을때까지 볶아줍니다.', '대파,청양고추는 잘게 다지듯 잘라줍니다.', '달걀을 잘 풀어줍니다.', '잘풀어진 달걀물에 대파,고추,볶은 소고기와 맛소금,후추를 넣어 잘 섞어줍니다.', '식용유 약간 두른 팬을 예열한뒤 계란물을 반정도 부어줍니다.', '계란물이 반쯤 익었을때 끝부분 부터 말아줍니다. 이때 중약불로 조리합니다. 남은 계란물을 3번정도 나누어 팬 끝쪽에 충전해주어 말아주면 잘 말아집니다.', '앞뒤옆면 고루 잘 익혀줍니다.', '한김 식혀준뒤 잘라주어 완성']","['계란말이', '달걀말이', '매콤계란말이', '냉파', '냉장고파먹기', '자투리']"
